mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
114	105	129	105a	1561/4	1441/4	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	45	A2	2	1254
114	105	129	105a	1561/4	1441/4	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	57	A3	3	1254
114	105	129	105a	1561/4	1441/4	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		3	69	A4	4	1252
114	105	129	105a	1561/4	1441/4	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		7	73	C#5	5	1252
114	105	129	105a	1561/4	1441/4	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		4	76	E5	5	1252
114	105	129	105a	1561/4	1441/4	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		3	81	A5	5	1252
115	106	130	106a	1565/4	1445/4	0.5		0	0	2/4	2	1	1/8		1/8	1		2	50	D3	3	1257
115	106	130	106a	1565/4	1445/4	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	1257
115	106	130	106a	1565/4	1445/4	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	1255
115	106	130	106a	1565/4	1445/4	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	1255
115	106	130	106a	1565/4	1445/4	0.5		0	0	2/4	1	1	1/8		1/8	1		6	78	F#5	5	1255
115	106	130	106a	1569/4	1449/4	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	45	A2	2	1258
115	106	130	106a	1569/4	1449/4	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	57	A3	3	1258
115	106	130	106a	1569/4	1449/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	64	E4	4	1256
115	106	130	106a	1569/4	1449/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		1	67	G4	4	1256
115	106	130	106a	1569/4	1449/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	1256
115	106	130	106a	1569/4	1449/4	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1256
116	107	131	107a	1573/4	1453/4	1.0		0	0	2/4	2	1	1/4		1/4	1		2	38	D2	2	1260
116	107	131	107a	1573/4	1453/4	1.0		0	0	2/4	2	1	1/4		1/4	1		2	50	D3	3	1260
116	107	131	107a	1573/4	1453/4	1.0		0	0	2/4	1	1	1/4		1/4	1		2	62	D4	4	1259
116	107	131	107a	1573/4	1453/4	1.0		0	0	2/4	1	1	1/4		1/4	1		6	66	F#4	4	1259
116	107	131	107a	1573/4	1453/4	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	1259
116	107	131	107a	1573/4	1453/4	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	1259
